ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,Pitch (Deg),Roll (Deg),Heading (Deg),MagX,MagY,MagZ
0.03344028443098068,-0.012843042612075806,9.821443557739258,-0.0005372907668567566,-0.0020314226090325893,0.011575859320814643,0.0,2019-07-25 11:32:23:043,-3.5960983744426227,-3.598501540605459,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.12923027575016022,-0.046369537711143494,9.835811614990234,-0.0026683399501170064,-0.0025641848642110384,0.012641383831171542,0.009987354278564453,2019-07-25 11:32:23:053,-7.1076834084679374,-7.119632918840516,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.09570377320051193,-0.07989603281021118,9.771153450012207,-0.0008036719269552719,-0.00149866035385414,0.011575859320814643,0.019986391067504883,2019-07-25 11:32:23:063,-10.553464989525882,-10.56741941561274,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.05738778039813042,-0.04876428842544556,9.761574745178223,-4.528479676974485e-06,-0.004961615272588385,0.009711190907541422,0.030009984970092773,2019-07-25 11:32:23:073,-13.932866476999585,-13.950344064730428,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.06936153024435043,-0.041580040007829666,9.862154006958008,0.000528233808518723,-0.00469523414499916,0.01317414608634999,0.04004526138305664,2019-07-25 11:32:23:083,-17.2435042719281,-17.266803541523256,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.021466536447405815,-0.0391852892935276,9.833416938781738,0.0018601394789741364,-0.007891807676069855,0.013440526693790566,0.04999208450317383,2019-07-25 11:32:23:093,-20.49172495958335,-20.517940035102455,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.007098038215190172,-0.04397478699684143,9.819048881530762,-0.0008036719269552719,-0.004961615272588385,0.015038813459325912,0.060001373291015625,2019-07-25 11:32:23:103,-23.678273567895808,-23.70199758527265,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.04780878126621246,-0.041580040007829666,9.819048881530762,0.000528233808518723,-0.0036297093745679366,0.012108621575993093,0.0699920654296875,2019-07-25 11:32:23:113,-26.79709251733355,-26.823401460405677,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.05738778039813042,-0.053553786128759384,9.814258575439453,-0.0008036719269552719,-0.00469523414499916,0.011575859320814643,0.08017706871032715,2019-07-25 11:32:23:123,-29.85176498873367,-29.88022092897125,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.043019283562898636,-0.06073803827166557,9.732837677001953,0.0007946149686172382,-0.00016675460212549993,0.009711190907541422,0.09001946449279785,2019-07-25 11:32:23:133,-32.8495726016343,-32.875904629123305,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.019071785733103752,-0.04397478699684143,9.737627029418945,0.001060996096206463,-0.00016675460212549993,0.01477243285188534,0.1000206470489502,2019-07-25 11:32:23:143,-35.79024315754235,-35.813807474847344,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.05499303340911865,-0.041580040007829666,9.871732711791992,0.0015937583513849119,-0.0009658980336571096,0.012907764438612116,0.10999369621276855,2019-07-25 11:32:23:153,-38.667513853297784,-38.69359720372495,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.05738778039813042,-0.024816790595650673,9.761574745178223,0.004257569887351483,-0.0012322792262649154,0.008912048044922398,0.11998963356018066,2019-07-25 11:32:23:163,-41.48673523483583,-41.51920166034073,0,-49.629791259765625,18.44249153137207,-61.32503128051758
0.06457202881574631,-0.07510653138160706,9.7759428024292,0.0007946149686172382,-0.0033633282469787123,0.009444810300100848,0.1300029754638672,2019-07-25 11:32:23:173,-44.24754061804675,-44.280460740163036,0,-49.629791259765625,18.44249153137207,-61.32503128051758
