ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Pitch (Deg),Roll (Deg),Heading (Deg),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.31514427065849304,-0.04925042390823364,9.825334548950195,0.0019285994937831485,-0.0006920582344953867,0.0042735527550068365,-3.5632577428909116,-3.594256037223969,0,0.0,2019-08-06 13:46:48:013
0.2648545205593109,0.01301306951791048,9.830123901367188,0.002994124134177209,-0.005753299723709235,0.0008105978362725917,-7.060114970311075,0.07558623999586,0,0.0031280517578125,2019-08-06 13:46:48:016
0.24090702831745148,-0.04685567319393158,9.787018775939941,-0.0012679742973618717,-0.0033558695754062136,0.003474409372239163,-10.490155840293788,-3.5202293916854512,0,0.006078004837036133,2019-08-06 13:46:48:019
0.35346025228500366,-0.022908175364136696,9.851676940917969,6.393147468507523e-05,-0.0017575828098708665,0.003208027984575613,-13.838885577215807,-7.0471737126517215,0,0.009841442108154297,2019-08-06 13:46:48:023
0.31514427065849304,-0.0779874175786972,9.882808685302734,-0.0007352119771648412,-0.0054869185961200105,0.0013433600914510408,-17.12452455685547,-10.497046446608536,0,0.01326441764831543,2019-08-06 13:46:48:026
0.3582497537136078,-0.07080317288637161,9.930704116821289,0.0021949807514095357,-0.003622250702995438,0.0008105978362725917,-20.340102033228213,-13.879305899487505,0,0.01626896858215332,2019-08-06 13:46:48:029
0.3175390064716339,-0.0324871726334095,9.921124458312988,0.0037932675169448835,-0.0054869185961200105,0.0021425034742187147,-23.495471899930024,-17.198772170673468,0,0.02004718780517578,2019-08-06 13:46:48:033
0.32711800932884216,-0.03967142477631569,9.940282821655273,0.003260505261766434,-0.00255672619263854,-0.0015868324420675922,-26.587416812034682,-20.450796148295947,0,0.023175477981567383,2019-08-06 13:46:48:036
0.24090702831745148,-0.03967142477631569,9.928308486938477,0.002727743006587985,-0.003888631830584663,0.004539933882596061,-29.627222954170367,-23.63765436682031,0,0.026132822036743164,2019-08-06 13:46:48:039
0.30077576637268066,-0.0037501780316233635,9.882808685302734,-0.00020244967322245603,-0.006552443626625559,0.0008105978362725917,-32.598388144581676,-26.764422384691038,0,0.030008792877197266,2019-08-06 13:46:48:043
0.3438812792301178,-0.05643467232584953,9.842098236083984,0.002994124134177209,-0.0054869185961200105,0.00507269613777451,-35.50538386399516,-29.823117024083075,0,0.03330230712890625,2019-08-06 13:46:48:046
0.28161776065826416,-0.022908175364136696,9.923519134521484,0.0024613618789987605,-0.007617968136982457,0.0010769789638618162,-38.3613763754896,-32.824458095420624,0,0.03654909133911133,2019-08-06 13:46:48:049
0.28880202770233154,-0.10672441124916077,9.830123901367188,0.002994124134177209,0.00010708522141819095,0.006670982903309857,-41.16051300004072,-35.75610583537561,0,0.03998398780822754,2019-08-06 13:46:48:053
0.2864072620868683,0.024986818432807922,9.861255645751953,0.002727743006587985,-0.006818824754214785,0.0037407904998283874,-43.902835283531196,-31.44436539019948,0,0.0431056022644043,2019-08-06 13:46:48:056
0.3558550179004669,-0.0324871726334095,9.882808685302734,0.0016622183661939237,-0.003622250702995438,0.0008105978362725917,-46.582935557017294,-34.41198621282595,0,0.04605221748352051,2019-08-06 13:46:48:059
0.3774077594280243,-0.08038216829299927,9.894782066345215,0.000863074918407669,-0.0028231073202277645,0.0010769789638618162,-49.2069947725186,-37.31461972040098,0,0.04980969429016113,2019-08-06 13:46:48:063
0.31993377208709717,-0.0588294193148613,9.861255645751953,0.0016622183661939237,-0.003622250702995438,0.004007171627417612,-51.78499045700175,-40.16181239491104,0,0.053251028060913086,2019-08-06 13:46:48:066
0.3103547692298889,-0.05164517089724541,9.820545196533203,6.393147468507523e-05,-0.002023963937460091,0.0037407904998283874,-54.31272112952642,-42.952561571249774,0,0.05648612976074219,2019-08-06 13:46:48:069
0.38698676228523254,-0.06122417002916336,9.79420280456543,0.004059648644534107,-0.004155012958173888,0.004007171627417612,-56.78039686921989,-45.687144680207496,0,0.059984445571899414,2019-08-06 13:46:48:073
0.27443352341651917,-0.030092423781752586,9.770255088806152,0.002727743006587985,-0.003888631830584663,0.0021425034742187147,-59.21192750813738,-48.3703512175692,0,0.0631108283996582,2019-08-06 13:46:48:076
0.2911967635154724,-0.006144927814602852,9.88520336151123,0.002727743006587985,-0.002023963937460091,0.0010769789638618162,-61.59360588592931,-51.00268554333816,0,0.06607294082641602,2019-08-06 13:46:48:079
0.30796003341674805,-0.05643467232584953,10.000151634216309,-0.0004688308170663259,-0.005220537468530785,0.006670982903309857,-63.92535243694684,-53.57606597158406,0,0.06983709335327148,2019-08-06 13:46:48:083
0.3510655164718628,0.01301306951791048,9.839703559875488,0.0013958372386046994,-0.004421394085763112,1.1454389502251989e-05,-66.20512576023947,-48.90632925206413,0,0.07327079772949219,2019-08-06 13:46:48:086
0.32232850790023804,-0.027697674930095673,9.880414009094238,0.002727743006587985,-0.004421394085763112,0.004539933882596061,-68.44284958126461,-51.52548620176589,0,0.0765082836151123,2019-08-06 13:46:48:089
0.3582497537136078,-0.010934427380561829,9.868440628051758,0.003260505261766434,-0.0017575828098708665,0.005339077265363735,-70.63206444478753,-54.094349991904636,0,0.08002161979675293,2019-08-06 13:46:48:093
0.31514427065849304,-0.015723926946520805,9.86365032196045,-0.0010015931047540657,-0.005753299723709235,0.0021425034742187147,-72.7818179500036,-56.61046119546458,0,0.08313441276550293,2019-08-06 13:46:48:096
