ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,Pitch (Deg),Roll (Deg),Heading (Deg),MagX,MagY,MagZ
0.0779874175786972,0.1786794662475586,9.799490928649902,-0.0029192708422688934,0.002517568101864343,-0.05157431993966217,0.0,2019-07-25 15:43:54:871,-3.590880637403388,3.5791082106888794,0,-28.33846092224121,16.64322280883789,-38.83418655395508
0.10193491727113724,0.12838971614837646,9.859359741210938,-0.0018537463319119952,-0.0001462432553011296,-0.04544755140436675,0.01000213623046875,2019-07-25 15:43:54:881,-7.10713380913335,7.093645743699328,0,-28.33846092224121,16.64322280883789,-38.83418655395508
0.06840842217206955,0.13078446686267853,9.732437133789062,-0.003452033357521668,0.0027839492294535677,-0.05157431993966217,0.020004749298095703,2019-07-25 15:43:54:891,-10.558500320512984,10.53831376320272,0,-28.33846092224121,16.64322280883789,-38.83418655395508
0.05164517089724541,0.14754770696163177,9.833017349243164,-0.003452033357521668,-0.0009453866868327393,-0.045713934092401924,0.030002832412719727,2019-07-25 15:43:54:901,-13.940781037019423,13.91229187291003,0,-28.33846092224121,16.64322280883789,-38.83418655395508
0.1043296679854393,0.1331792175769806,9.849780082702637,0.0002773027863296734,-0.002277292454816025,-0.049443270918948366,0.0400083065032959,2019-07-25 15:43:54:911,-17.248548842884563,17.218397224793744,0,-28.33846092224121,16.64322280883789,-38.83418655395508
0.07319791615009308,0.16910046339035034,9.758779525756836,-0.00212012745950122,-0.00787129665433839,-0.04544755140436675,0.05000567436218262,2019-07-25 15:43:54:921,-20.490564271104727,20.45536493834728,0,-28.188522338867188,17.992673873901367,-39.28400421142578
0.00853967759758234,0.13557396829128265,9.751595497131348,-0.0018537463319119952,-0.0001462432553011296,-0.04757860042508055,0.059984683990478516,2019-07-25 15:43:54:931,-23.679667540492062,23.63136598218946,0,-28.188522338867188,17.992673873901367,-39.28400421142578
0.037276674062013626,0.2169954478740692,9.897675514221191,-0.005050319862982691,-0.0025436735824052492,-0.04358288507168813,0.07000494003295898,2019-07-25 15:43:54:941,-26.800327294808064,26.73646126276725,0,-28.188522338867188,17.992673873901367,-39.28400421142578
-0.017802570015192032,0.20023220777511597,9.816253662109375,-0.0031856519698581177,-0.002277292454816025,-0.04358288507168813,0.08000040054321289,2019-07-25 15:43:54:951,-22.66512084109359,29.780148788612095,0,-28.188522338867188,17.992673873901367,-39.28400421142578
-0.041750065982341766,0.14275822043418884,9.763568878173828,-0.0018537463319119952,0.0017184247190966692,-0.04278374116877181,0.09000754356384277,2019-07-25 15:43:54:961,-18.61768403453841,32.76883359819103,0,-28.188522338867188,17.992673873901367,-39.28400421142578
0.042066171765327454,0.19304795563220978,9.792305946350098,-0.0010546029491443213,0.0014520435915074442,-0.0438492677597233,0.0999901294708252,2019-07-25 15:43:54:971,-21.841221615707518,35.691460114098604,0,-28.188522338867188,17.992673873901367,-39.28400421142578
0.010934427380561829,0.1858637034893036,9.804280281066895,-0.004251176740289341,-0.0025436735824052492,-0.03718973800954674,0.10998797416687012,2019-07-25 15:43:54:981,-25.001691216321856,38.55829644415338,0,-28.188522338867188,17.992673873901367,-39.28400421142578
0.03488192334771156,0.20981121063232422,9.804280281066895,-0.005316700990571915,-0.00041262439914499955,-0.0438492677597233,0.11999177932739258,2019-07-25 15:43:54:991,-28.097348664710932,41.36559816565601,0,-28.188522338867188,17.992673873901367,-39.28400421142578
-0.010618319734930992,0.22896920144557953,9.787516593933105,-0.006914988276255913,0.004115855127474016,-0.042517362641925835,0.12999868392944336,2019-07-25 15:43:55:001,-23.938957519108673,44.11536897474488,0,-28.188522338867188,17.992673873901367,-39.28400421142578
0.06601367145776749,0.2433377057313919,9.861754417419434,-0.005316700990571915,-0.0020109111971896377,-0.03985354824514169,0.13998746871948242,2019-07-25 15:43:55:011,-27.05137997281112,46.80777396273795,0,-28.188522338867188,17.992673873901367,-39.28400421142578
0.08996116369962692,0.21460069715976715,9.782727241516113,-0.0031856519698581177,0.002517568101864343,-0.03452592569335719,0.14998984336853027,2019-07-25 15:43:55:021,-30.1012288706017,49.44827407852927,0,-28.188522338867188,17.992673873901367,-39.28400421142578
0.07559266686439514,0.14275822043418884,9.74441146850586,-0.0023865085870904443,0.0009192813363289952,-0.04171821873900951,0.15999627113342285,2019-07-25 15:43:55:031,-33.09083149187908,52.04386271227251,0,-28.188522338867188,17.992673873901367,-39.28400421142578
-0.05611856281757355,0.1523372083902359,9.907254219055176,-0.009046037296969709,-0.0025436735824052492,-0.04011993093317686,0.1699967384338379,2019-07-25 15:43:55:041,-28.83407737071679,54.5904464454086,0,-27.88864517211914,17.992673873901367,-38.984127044677734
-0.0656975656747818,-0.017690015956759453,9.84738540649414,-0.007447750531434362,-0.0030764358375836983,-0.04438202897460446,0.1799938678741455,2019-07-25 15:43:55:051,-24.663313852473323,49.90487675851099,0,-27.88864517211914,17.992673873901367,-38.984127044677734
0.05403992161154747,-0.07516400516033173,9.895280838012695,-0.011177086317683507,-0.004408341475529821,-0.03958716971829571,0.18997478485107422,2019-07-25 15:43:55:061,-27.761319030805385,45.32174730969905,0,-27.88864517211914,17.992673873901367,-38.984127044677734
