ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Pitch (Deg),Roll (Deg),Heading (Deg),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.8070733547210693,0.9086494445800781,10.639549255371094,-0.15976474820380523,0.0683006568669871,1.5783197568743705,14.801584552113091,132.60694010948626,0,54.31689119338989,2019-08-06 15:41:27:931
11.309439659118652,6.797338962554932,5.668049335479736,0.24966306310603573,0.23052676929046,1.4813569910617843,14.760255988317077,132.56218081379646,0,54.32002019882202,2019-08-06 15:41:27:934
-8.576560974121094,0.07527656108140945,13.800619125366211,-0.18267352621677585,-0.16025437037021628,1.585512022872293,14.788948985086073,132.59488788372167,0,54.323145151138306,2019-08-06 15:41:27:937
-0.5182286500930786,0.8607544898986816,11.252605438232422,-0.07292449956942072,-0.08406935435583315,1.561004948731111,18.05810835915303,133.47083711165692,0,54.326889514923096,2019-08-06 15:41:27:941
9.556483268737793,5.899307727813721,5.344758033752441,0.3157255702645958,0.08748009805341127,1.4211549030399981,18.042409496537395,133.4141781405067,0,54.33002161979675,2019-08-06 15:41:27:944
-8.145506858825684,0.30277779698371887,12.04287338256836,-0.1579000860323158,-0.07714344607881062,1.631329578898234,18.056214389981953,133.44243451189482,0,54.33314490318298,2019-08-06 15:41:27:947
5.13817024230957,2.958555221557617,7.432979583740234,0.10794829698678442,0.17565225180559324,1.5165192395663187,14.745476226929867,133.91325643152823,0,54.337475299835205,2019-08-06 15:41:27:951
5.4303297996521,3.6913485527038574,6.843871116638184,0.32052045864922896,0.3128385371953818,1.3772019592512759,11.561286698094241,134.20886079569115,0,54.340770959854126,2019-08-06 15:41:27:955
-8.267638206481934,-1.026308298110962,13.230669021606445,-0.2631206319502082,-0.018006832633110866,1.591905207385137,11.5640938235258,134.2498792597689,0,54.34349179267883,2019-08-06 15:41:27:957
6.948600769042969,4.809696674346924,8.27114200592041,0.0746506523970908,0.12983470410203043,1.546087651359196,11.537537842792167,134.23461045085898,0,54.34706163406372,2019-08-06 15:41:27:961
5.480619430541992,4.486405372619629,7.490453720092773,0.3793906665203529,0.22440000075516459,1.4112988101617239,8.39033151951594,134.46339409637804,0,54.35026001930237,2019-08-06 15:41:27:964
-6.993631839752197,-1.8477073907852173,14.602860450744629,-0.3235891525943,-0.19168734446604213,1.5647343063636037,8.429412955118323,134.5293678238767,0,54.35381841659546,2019-08-06 15:41:27:968
2.697920322418213,4.184667110443115,8.314248085021973,0.0703885543556632,0.04272806861842154,1.4925450639592617,5.012590535496222,134.89160955772607,0,54.35706639289856,2019-08-06 15:41:27:971
8.390240669250488,6.787759780883789,6.182920455932617,0.3053367120102512,0.08161971220615102,1.44912488554661,4.997713675603584,134.83595570448554,0,54.36024761199951,2019-08-06 15:41:27:974
-8.85914134979248,0.8344122171401978,11.990188598632812,-0.049216581814722986,-0.021736169459657312,1.5959008811266373,5.00173165521064,134.84505349986424,0,54.363473892211914,2019-08-06 15:41:27:977
8.119633674621582,2.8915021419525146,6.082340717315674,0.0400211026895997,0.04379359104818384,1.525842700226577,2.3566922900186302,135.23206937907088,0,54.366838693618774,2019-08-06 15:41:27:981
0.2337227761745453,2.187445878982544,8.43159008026123,0.32984378615143284,0.28753234827960816,1.3692104786102208,-1.310184074373304,135.77747335069182,0,54.370028495788574,2019-08-06 15:41:27:984
-6.390154838562012,-1.18196702003479,12.416454315185547,-0.2982829636785264,0.023282244743962194,1.5927042888702152,-1.3143078364015612,135.83030536808621,0,54.373119831085205,2019-08-06 15:41:27:987
6.421755790710449,4.780959606170654,8.371721267700195,0.19105920463343326,0.3072445340361567,1.4699026020552992,-4.2028686321481565,136.07888614692473,0,54.37686824798584,2019-08-06 15:41:27:991
3.2056071758270264,3.207609176635742,9.054224967956543,0.2728382238070415,0.27314774970473593,1.402508114877536,-7.377764496564776,136.51833434700706,0,54.38005518913269,2019-08-06 15:41:27:994
-4.146274566650391,-1.2274672985076904,14.528623580932617,-0.3041433495257867,-0.09232716775065318,1.5511488558528368,-7.360417621083723,136.57547827269167,0,54.38333439826965,2019-08-06 15:41:27:997
6.316387176513672,4.85759162902832,8.381300926208496,0.1572288029900477,0.010495949579382114,1.4286134851469285,-10.075226416868835,136.8110268350017,0,54.38684940338135,2019-08-06 15:41:28:001
1.3544656038284302,4.24453592300415,9.878019332885742,0.21743094094610435,-0.08140554412023822,1.4219539845250764,-13.301166277404233,137.16593693309306,0,54.390437841415405,2019-08-06 15:41:28:004
-1.5168392658233643,1.4498628377914429,10.797602653503418,-0.060670970821208293,-0.23537383898770195,1.565267071739674,-9.552749667506667,137.88057333953526,0,54.3936402797699,2019-08-06 15:41:28:007
5.384829521179199,4.297220230102539,5.818918704986572,0.2579208765008557,-0.037186275900129635,1.4184910761596465,-12.099427080122098,137.94796956613084,0,54.39682221412659,2019-08-06 15:41:28:011
-1.246232509613037,1.653416633605957,8.156193733215332,0.15669603761397738,-0.04624323319786597,1.414761718527154,-8.422913900162287,138.53178733883703,0,54.40000796318054,2019-08-06 15:41:28:014
-3.7990357875823975,1.212782621383667,9.181146621704102,-0.10489023904131686,0.025413293764675993,1.5364978745899296,-5.108480133147813,139.2289877292445,0,54.40312099456787,2019-08-06 15:41:28:017
8.670426368713379,5.954387187957764,4.817913055419922,0.2949478537559066,0.29978588535019907,1.425949658266577,-7.450773997158182,138.96171143305077,0,54.40687966346741,2019-08-06 15:41:28:021
-3.178795576095581,1.69173264503479,9.803781509399414,0.23874143947562076,0.2854012867753268,1.381996847635909,-4.112360295840791,139.54375039894376,0,54.41008114814758,2019-08-06 15:41:28:024
-0.6882558465003967,-0.27196213603019714,12.057241439819336,-0.22582727200712213,0.11571650485995018,1.5452884367160633,-0.5153955320430281,133.21763568813455,0,54.41315031051636,2019-08-06 15:41:28:027
9.022454261779785,5.755622863769531,7.073767185211182,0.3484904744453543,0.2965892930937769,1.325257667979553,-0.5782913588765108,133.14373350405637,0,54.41685152053833,2019-08-06 15:41:28:031
-4.6252241134643555,1.5025473833084106,11.305290222167969,0.13591831278290975,0.08002142440031838,1.3841279091401906,2.5739455720546496,133.90512440164898,0,54.42003846168518,2019-08-06 15:41:28:034
-0.020120687782764435,1.4498628377914429,11.130473136901855,-0.048151055223771486,-0.02466636030269283,1.4872174101985582,6.124671763404167,134.68693824183876,0,54.423126220703125,2019-08-06 15:41:28:037
7.525735378265381,4.965355396270752,6.640317440032959,0.28216155130924536,0.22413363471188624,1.3684113971251424,3.3264320912865672,134.79793115665726,0,54.42688274383545,2019-08-06 15:41:28:041
-2.8459253311157227,1.8545756340026855,11.664502143859863,0.028033952468233245,0.07016532319966573,1.412097891646802,6.57308695963671,135.5162613330689,0,54.430078744888306,2019-08-06 15:41:28:044
-2.508265733718872,0.42730477452278137,11.652528762817383,-0.1067549095351847,0.11278631193632006,1.4858854301793551,9.778005432761129,136.38349142452435,0,54.43334150314331,2019-08-06 15:41:28:047
8.459688186645508,5.482621192932129,6.6475019454956055,0.31119709785751143,0.1921678952399901,1.352162119734024,9.73897040165435,136.32027801221093,0,54.43688678741455,2019-08-06 15:41:28:051
-3.8373517990112305,1.5025473833084106,11.16878890991211,0.13831574865284793,0.05604712395758547,1.3985124411360355,12.754923536230047,137.01586553450625,0,54.440075635910034,2019-08-06 15:41:28:054
0.7294359803199768,0.5159105062484741,11.104130744934082,-0.049216581814722986,-0.23590660436377228,1.4270151890187177,9.018085418219242,137.8313362373765,0,54.443328857421875,2019-08-06 15:41:28:057
3.5121350288391113,3.839823007583618,8.091535568237305,0.24513459069895135,-0.08327021461410604,1.309274839855497,5.723438561227885,138.11855355955288,0,54.4468469619751,2019-08-06 15:41:28:061
2.32194447517395,2.9681341648101807,9.128462791442871,0.027767569780198068,-0.24443080044662746,1.3953158488796134,2.3382827346143937,138.59095652003373,0,54.45004463195801,2019-08-06 15:41:28:064
-6.1554694175720215,2.628079652786255,9.396674156188965,0.10048962333369153,-0.07501240121928603,1.4328756081554916,5.239916032842693,139.08928188254478,0,54.4531192779541,2019-08-06 15:41:28:067
7.188076019287109,4.012245178222656,4.497016429901123,0.2192956197623506,0.1458175738379785,1.36468203949265,2.6637525467789525,139.02647035127333,0,54.45687437057495,2019-08-06 15:41:28:071
-7.743188381195068,-0.23364615440368652,10.119889259338379,0.1668185298250436,0.2321250654186711,1.3231266064752716,5.420377851979022,132.64244311198266,0,54.46007180213928,2019-08-06 15:41:28:074
-1.5527604818344116,0.30996203422546387,10.747313499450684,-0.09050565711120144,0.32669037039418364,1.448325670903477,8.687880275237626,133.57308424784537,0,54.463324546813965,2019-08-06 15:41:28:077
-0.22367441654205322,2.874738931655884,9.94267749786377,0.2938823230037659,0.5320702244468136,1.242413118053804,11.982230858555077,134.1204853663897,0,54.46687650680542,2019-08-06 15:41:28:081
-3.444612741470337,-0.6239903569221497,14.095173835754395,-0.15124055212095006,0.29099528993455187,1.4230195152772174,15.015785285029809,127.91587238136368,0,54.470067739486694,2019-08-06 15:41:28:084
4.321560382843018,3.813480854034424,10.385705947875977,0.1436433691240378,0.2968556757818121,1.3428387922318201,11.512950798930818,128.52799658551257,0,54.47332954406738,2019-08-06 15:41:28:087
1.761573076248169,2.479605197906494,10.828734397888184,0.059466926564059046,0.020884815115807826,1.328720576344983,7.8633517793963845,129.28771649288333,0,54.47685480117798,2019-08-06 15:41:28:091
-6.038126468658447,-0.4204366207122803,14.303516387939453,-0.16429323725564643,-0.17090961131259608,1.3795993368645654,7.894720673597862,129.3178710122103,0,54.48005819320679,2019-08-06 15:41:28:094
7.176102161407471,5.336541652679443,6.772028923034668,0.19185835269753884,-0.04304666174738988,1.3668131009969313,5.078044178715441,129.5309410855055,0,54.48338055610657,2019-08-06 15:41:28:097
3.3277394771575928,4.00506067276001,7.7778239250183105,0.252859638717701,0.02301586413652162,1.3423060268557496,1.8351991423190084,129.94534805006995,0,54.48690676689148,2019-08-06 15:41:28:101
-8.590929985046387,-1.7088119983673096,11.384316444396973,-0.02790608952699042,-0.10058498946785159,1.366014019511853,1.8536166271885959,129.95045775862937,0,54.49010252952576,2019-08-06 15:41:28:104
6.330755710601807,2.534684419631958,7.08574104309082,0.02004251760025921,0.09600429413626645,1.3415069453706714,-0.9650475335943405,130.55420380897874,0,54.49328875541687,2019-08-06 15:41:28:107
2.645235776901245,4.033797740936279,7.265347480773926,0.23900782216365593,0.1911023644878494,1.2666537429279232,-4.1836196493623445,130.91481194768582,0,54.49682950973511,2019-08-06 15:41:28:111
-6.746972560882568,0.05372381582856178,13.122904777526855,-0.08864098661733363,-0.0259982675010849,1.3817303983688467,-4.178853587757589,130.93106181521668,0,54.50002908706665,2019-08-06 15:41:28:114
4.038980007171631,2.8699493408203125,8.697407722473145,0.11807078087547226,0.05604712395758547,1.2956893893447303,-7.2067876169372385,131.52676363803664,0,54.50311255455017,2019-08-06 15:41:28:117
3.641451597213745,3.75840163230896,8.261563301086426,0.15349946200231207,0.0027708966192202767,1.2477407718145075,-10.187507579831415,131.97458569085694,0,54.506871938705444,2019-08-06 15:41:28:121
-7.257054328918457,0.3267252743244171,12.090767860412598,-0.08837461225167685,-0.11283851821606401,1.3332490154625536,-10.166812517201176,131.9907939694163,0,54.51007294654846,2019-08-06 15:41:28:124
4.987300872802734,4.658827304840088,7.195899486541748,0.1436433691240378,0.14262099822631322,1.3167334219624274,-12.895027184247438,132.2663398382527,0,54.513325691223145,2019-08-06 15:41:28:127
4.352692127227783,4.290036201477051,6.760055065155029,0.2560562143293663,0.24757516145617037,1.2544002724363597,-15.630522581811228,132.5224070390745,0,54.516845703125,2019-08-06 15:41:28:131
-8.107190132141113,-0.9544658064842224,12.301506042480469,-0.0899728917351311,0.09733619925406393,1.32445845333642,-15.648390409212006,132.53892319763207,0,54.52004957199097,2019-08-06 15:41:28:134
5.8494110107421875,2.6400535106658936,8.422011375427246,0.1103457245343442,0.2411820268775966,1.2823702549429714,-18.28141825632659,133.1210068972713,0,54.523123264312744,2019-08-06 15:41:28:137
-1.8018144369125366,1.9814972877502441,10.84070873260498,0.18173587713122938,0.2225353385836752,1.2109800940237077,-14.55143430795244,133.81311088502935,0,54.52687740325928,2019-08-06 15:41:28:141
-3.7966408729553223,-0.5808848738670349,13.125299453735352,-0.23328595398259344,-0.04730875978881747,1.3761364284991353,-10.973529845598886,127.63456321593732,0,54.53046798706055,2019-08-06 15:41:28:144
4.59456205368042,3.720085620880127,8.642328262329102,0.19052645590211978,0.08987753392334943,1.241081138034601,-13.810232078910005,128.18194077609434,0,54.5336594581604,2019-08-06 15:41:28:147
-0.9947838187217712,1.7779436111450195,9.870835304260254,0.11380868283404466,-0.06249248146066002,1.2293604329191077,-10.038016809939812,128.993859787814,0,54.53682494163513,2019-08-06 15:41:28:151
