ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,Pitch (Deg),Roll (Deg),Heading (Deg),MagX,MagY,MagZ
0.16694039106369019,-0.10155654698610306,9.748329162597656,0.004467211899782784,-0.009389935657780304,-0.00604072502539659,0.0,2019-08-07 14:04:33:351,-3.580378083641336,-3.588062464993269,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.23399338126182556,-0.06803005188703537,9.872856140136719,-0.00672079649926195,-0.011254603030756228,0.0014179468071760237,0.010006427764892578,2019-08-07 14:04:33:361,-7.075293123178875,-7.104629133610624,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.23638813197612762,0.013391440734267235,9.853697776794434,0.00020511348449834825,-0.006992504989328633,-0.0017786268539318336,0.020007848739624023,2019-08-07 14:04:33:371,-10.502375419196456,-3.36420906744535,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.27949362993240356,-0.022529805079102516,9.81538200378418,0.00020511348449834825,-0.00859079175486398,0.003016233572711371,0.030169010162353516,2019-08-07 14:04:33:381,-13.85480524836884,-6.894411632481008,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.2435723841190338,-0.04887205362319946,9.85609245300293,0.0015370192362269886,-0.006992504989328633,0.00035242226430983473,0.0400090217590332,2019-08-07 14:04:33:391,-17.145532571107196,-10.35169057861817,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.3369676172733307,-0.0009770578471943736,9.798619270324707,-0.006454414851524075,-0.006992504989328633,0.00035242226430983473,0.049986839294433594,2019-08-07 14:04:33:401,-20.359312640453833,-13.740926397505891,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.27949362993240356,0.001417691819369793,9.892014503479004,-0.00032764881944403687,-0.002996787815415939,0.0038153772155533703,0.05996370315551758,2019-08-07 14:04:33:411,-23.518078962081976,-9.866088549784305,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.32499387860298157,0.001417691819369793,9.860882759094238,0.0020697814914054373,-0.005394218223793286,0.00061880342440835,0.06998014450073242,2019-08-07 14:04:33:421,-26.606930263618885,-6.07009561649451,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.9260760545730591,0.1834186613559723,9.652539253234863,-0.007253558754440398,0.006326551910281247,0.009143000287486512,0.07997870445251465,2019-08-07 14:04:33:431,-29.568738470088157,-2.366393626930779,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.5429161190986633,0.01818094030022621,9.623802185058594,0.01885179330974956,0.0004661670057904337,-0.013499397118043528,0.0899801254272461,2019-08-07 14:04:33:441,-32.5130483819005,1.2681826653138426,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.7153380513191223,-0.4775322377681732,9.662117958068848,0.03030618231623487,-0.023774517587895734,-0.0158968277864952,0.10001087188720703,2019-08-07 14:04:33:451,-35.36471327448223,-2.317661484330474,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.008886916562914848,0.06128643453121185,9.78664493560791,-0.0056552714687564,-0.00912355401004243,0.009409380894927086,0.11000204086303711,2019-08-07 14:04:33:461,-38.25126010348974,1.3246884502361804,0,-22.041025161743164,40.33357620239258,-40.33357620239258
-0.08450832217931747,-0.13987253606319427,9.8848295211792,0.01405693301314352,-0.009389935657780304,-0.006573487280575038,0.12000656127929688,2019-08-07 14:04:33:471,-33.89075661355352,-2.293487957124218,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.6123638153076172,-0.18058328330516815,10.162620544433594,-0.04188310586118824,-0.027770235021882753,0.017667196370341698,0.13016390800476074,2019-08-07 14:04:33:481,-36.728137720952134,-5.803370807683201,0,-22.041025161743164,40.33357620239258,-40.33357620239258
-0.1946668028831482,0.05410218611359596,9.961462020874023,0.015921601426416743,-0.004328693453362062,0.003016233572711371,0.1400001049041748,2019-08-07 14:04:33:491,-32.41357484669479,-2.102320487094402,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.24836188554763794,-0.05366155132651329,9.810592651367188,-0.014712230847087336,-0.00965631626522088,0.004348139470731819,0.14998793601989746,2019-08-07 14:04:33:501,-35.33088449462745,-5.645755415787665,0,-22.041025161743164,40.33357620239258,-40.33357620239258
-0.03900807723402977,-0.1901622861623764,10.040488243103027,0.006331879792907356,-0.007791648372096307,0.005680045108677942,0.16001296043395996,2019-08-07 14:04:33:511,-31.02433280533257,-9.11470402013526,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.37049412727355957,-0.022529805079102516,9.899198532104492,-0.007519939882029623,-0.013918414306648471,0.008343856384570188,0.1699991226196289,2019-08-07 14:04:33:521,-33.9531739862069,-12.525585336494114,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.061571408063173294,-0.005766557063907385,9.868066787719727,0.0028689248741731116,0.0031299783792105513,0.0022170901899436976,0.17999863624572754,2019-08-07 14:04:33:531,-36.86871809788978,-15.876014815450086,0,-22.041025161743164,40.33357620239258,-40.33357620239258
0.3225991129875183,-0.1255040466785431,9.971040725708008,0.0020697814914054373,-0.012320127541113125,0.0011515656795867992,0.19000697135925293,2019-08-07 14:04:33:541,-39.68735866257559,-19.14523495524178,0,-22.041025161743164,40.33357620239258,-40.33357620239258
