ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Pitch (Deg),Roll (Deg),Heading (Deg),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.000962689402513206,-0.17856690287590027,9.830123901367188,-0.0004688308170663259,-0.0012248205546924172,0.0018761223466294901,3.599887777529314,-3.5791864174361723,0,0.0,2019-08-06 15:05:33:922
0.037353307008743286,-0.14264565706253052,9.808571815490723,-0.0007352119771648412,-0.003622250702995438,0.004539933882596061,-0.06706545852830237,-7.090800712400286,0,0.0033464431762695312,2019-08-06 15:05:33:925
0.037353307008743286,-0.07319791615009308,9.894782066345215,-0.002333498937755932,-0.00042567707439687154,0.002941646856986388,-3.6613235599069784,-10.540098190513156,0,0.006472587585449219,2019-08-06 15:05:33:928
-0.010541687719523907,-0.1498299092054367,9.88520336151123,-0.001534355424951096,-0.00255672619263854,0.002408884601807939,0.01119002651824097,-13.911623385083413,0,0.010019063949584961,2019-08-06 15:05:33:932
0.06130080297589302,-0.08756642043590546,9.899572372436523,-0.002333498937755932,-0.006019680851298459,0.0008105978362725917,-3.5808058888473515,-17.2228161379732,0,0.013368606567382812,2019-08-06 15:05:33:935
0.049327053129673004,-0.18575115501880646,9.760676383972168,-0.0036654045757020556,-0.004954156340941561,0.00507269613777451,-7.1025274888512975,-20.45591040513694,0,0.01650071144104004,2019-08-06 15:05:33:938
0.020590057596564293,-0.15222465991973877,9.897176742553711,-0.002599880065345157,-0.0017575828098708665,0.004007171627417612,-10.557746988220234,-23.62865689262666,0,0.020006656646728516,2019-08-06 15:05:33:942
0.04453755542635918,-0.16659316420555115,9.906756401062012,-0.00393178570329128,-0.0022903450650493154,-0.0013204513144783674,-13.941005949504639,-26.736069876586892,0,0.023385047912597656,2019-08-06 15:05:33:945
-0.000962689402513206,-0.19772490859031677,9.904361724853516,-0.0010015931047540657,-0.004155012958173888,0.003474409372239163,-10.061569039768873,-29.778299595324413,0,0.02650618553161621,2019-08-06 15:05:33:948
0.01819530874490738,-0.19293540716171265,9.83491325378418,-0.0018007365525403206,-0.0012248205546924172,0.0021425034742187147,-13.457975074675277,-32.759899992915415,0,0.030033111572265625,2019-08-06 15:05:33:952
0.01819530874490738,-0.12348766624927521,9.837308883666992,-0.0012679742973618717,-0.005220537468530785,0.002408884601807939,-16.785725107103357,-35.69008225059764,0,0.03334546089172363,2019-08-06 15:05:33:955
0.008616309612989426,-0.09235591441392899,9.918729782104492,-0.005263691601311728,-0.0006920582344953867,-0.0010540701868891429,-20.048893522576236,-38.56468584371037,0,0.03647565841674805,2019-08-06 15:05:33:958
0.09003780037164688,-0.19054065644741058,9.866044998168945,-0.0004688308170663259,-0.002023963937460091,0.0021425034742187147,-23.23706508013223,-41.371172991692355,0,0.03993558883666992,2019-08-06 15:05:33:962
-0.02969968505203724,-0.12348766624927521,9.806177139282227,-0.0010015931047540657,-0.00255672619263854,0.003474409372239163,-19.175304233951874,-44.12912794776368,0,0.0433497428894043,2019-08-06 15:05:33:965
0.07806405425071716,-0.16659316420555115,9.854071617126465,6.393147468507523e-05,-0.0017575828098708665,-0.0021195946972460415,-22.38241170661002,-46.827185586566195,0,0.046477556228637695,2019-08-06 15:05:33:968
0.027774307876825333,-0.16659316420555115,9.928308486938477,-0.0010015931047540657,-0.003622250702995438,0.002941646856986388,-25.53084317555437,-49.47121805909316,0,0.04999113082885742,2019-08-06 15:05:33:972
0.08524829894304276,-0.16180366277694702,9.88520336151123,-0.004198166830880505,-0.0017575828098708665,0.002941646856986388,-28.610013370599788,-52.06224807490502,0,0.0533452033996582,2019-08-06 15:05:33:975
0.06609030067920685,-0.1306719183921814,9.96423053741455,-0.0018007365525403206,-0.005753299723709235,0.0010769789638618162,-31.62920274563266,-54.60566023490974,0,0.05647134780883789,2019-08-06 15:05:33:978
0.06609030067920685,-0.12348766624927521,9.894782066345215,0.0016622183661939237,-0.004421394085763112,0.005339077265363735,-34.5880830689555,-57.09957817129164,0,0.06002330780029297,2019-08-06 15:05:33:982
0.11638004332780838,-0.12588241696357727,9.777440071105957,-0.00020244967322245603,-0.004421394085763112,0.003474409372239163,-37.481852294418985,-59.542796003130555,0,0.06336665153503418,2019-08-06 15:05:33:985
0.11398529261350632,-0.19054065644741058,9.830123901367188,-0.0018007365525403206,-0.005753299723709235,0.004806315010185286,-40.317917245294915,-61.92941471640461,0,0.06649661064147949,2019-08-06 15:05:33:988
0.07327455282211304,-0.19772490859031677,9.86365032196045,-0.0004688308170663259,-0.004954156340941561,0.002941646856986388,-43.102044611570605,-64.26776388883451,0,0.07009768486022949,2019-08-06 15:05:33:992
0.02537955716252327,-0.19772490859031677,9.78222942352295,-0.0007352119771648412,-0.004954156340941561,0.005871839520542184,-45.836124871464435,-66.5591153310943,0,0.07335400581359863,2019-08-06 15:05:33:995
