ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Pitch (Deg),Roll (Deg),Heading (Deg),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.03688393533229828,-0.1833564043045044,9.868440628051758,6.393147468507523e-05,-0.002023963937460091,0.004007171627417612,3.595717086284184,-3.578711247595212,0,0.0,2019-08-06 14:28:36:511
-0.05843668058514595,-0.22646190226078033,9.856466293334961,0.0011294561110154748,0.0006398475334878987,0.0026752657293971638,7.116896859014178,-7.081011006895476,0,0.0031201839447021484,2019-08-06 14:28:36:514
-0.07280518114566803,-0.19772490859031677,9.849282264709473,0.004059648644534107,-0.003888631830584663,0.0026752657293971638,10.566856975925973,-10.51719177402386,0,0.0066394805908203125,2019-08-06 14:28:36:517
-0.005752188619226217,-0.2216724008321762,9.854071617126465,0.0005966937908184444,-0.0014912016822816417,0.0008105978362725917,13.95513206140234,-13.88118682151033,0,0.009997129440307617,2019-08-06 14:28:36:521
-0.048857681453228,-0.2096986472606659,9.916335105895996,0.0019285994937831485,-0.002023963937460091,0.004539933882596061,17.270738850201347,-17.17967281879281,0,0.013123512268066406,2019-08-06 14:28:36:524
-0.05364718288183212,-0.1953301578760147,9.815755844116211,-0.002599880065345157,-0.0006920582344953867,0.0026752657293971638,20.519197245959695,-20.412768073686365,0,0.016623735427856445,2019-08-06 14:28:36:527
-0.09675268083810806,-0.21927765011787415,9.846887588500977,0.0024613618789987605,-0.0014912016822816417,0.004539933882596061,23.697835185743067,-23.57946259553675,0,0.019979238510131836,2019-08-06 14:28:36:531
0.003826810047030449,-0.18096165359020233,9.882808685302734,0.0021949807514095357,-0.004687775213352337,0.0018761223466294901,19.6251433650294,-26.687277609879402,0,0.02309894561767578,2019-08-06 14:28:36:534
-0.09196317940950394,-0.23843564093112946,9.887598037719727,-0.0012679742973618717,-0.00255672619263854,0.00507269613777451,22.822488272114853,-29.725653415772296,0,0.026619911193847656,2019-08-06 14:28:36:537
-0.000962689402513206,-0.21448814868927002,9.88520336151123,0.0016622183661939237,-0.0028231073202277645,0.002408884601807939,25.966461232864567,-32.706594891508644,0,0.029990673065185547,2019-08-06 14:28:36:541
