ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Pitch (Deg),Roll (Deg),Heading (Deg),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.043720945715904236,-0.12103304266929626,9.706717491149902,-0.0042101539166034384,-0.005776474946828078,-0.0002868925069228855,3.594838607947808,-3.5857123210304978,0,0.0,2019-07-26 14:49:39:296
-0.0461156964302063,-0.025243056938052177,9.852797508239746,-0.005275678426960337,-0.00524371269164963,0.0007786321009618848,7.118549299459575,-7.110085460002596,0,0.0032973289489746094,2019-07-26 14:49:39:300
-0.07964219152927399,0.003493939759209752,9.716297149658203,-0.005808440682138786,-0.004178188181292731,-0.0029507039453615844,10.567548386243683,-3.3672355788931236,0,0.006548166275024414,2019-07-26 14:49:39:303
-0.11316868662834167,-0.04919055476784706,9.68995475769043,-0.005808440682138786,-0.005776474946828078,0.002376918866497232,13.94378850661937,-6.893094755371388,0,0.009549856185913086,2019-07-26 14:49:39:306
-0.03174719586968422,-0.03482205420732498,9.800113677978516,-0.007939490223001232,-0.0017807579029525478,0.0002458697970194996,17.26157276707797,-10.349501818674675,0,0.01327204704284668,2019-07-26 14:49:39:310
-0.019773447886109352,-0.04200630262494087,9.771376609802246,-0.008205871350590458,-0.00524371269164963,0.0018441566113187831,20.51490735154245,-13.736200808695044,0,0.016277551651000977,2019-07-26 14:49:39:313
-0.08203694224357605,-0.0731380507349968,9.764191627502441,-0.0028782482786573155,-0.00524371269164963,0.00370882476451768,23.69607331553059,-17.052294340927876,0,0.019985198974609375,2019-07-26 14:49:39:316
-0.04132619500160217,-0.10905929654836655,9.812087059020996,-0.00607482180972801,-0.0023135202881681594,0.002376918866497232,26.81782140530593,-20.29721035823533,0,0.02380228042602539,2019-07-26 14:49:39:320
-0.04851044341921806,-0.06116430088877678,9.733059883117676,-0.008738633605768906,-0.0036454259261142824,-0.0008196547946106253,29.87638883565326,-23.482542538624145,0,0.026905298233032227,2019-07-26 14:49:39:323
-0.036536697298288345,-0.06355905532836914,9.8096923828125,-0.00607482180972801,-0.006042856074417303,0.0007786321009618848,32.87567084523395,-26.60438367551506,0,0.030081748962402344,2019-07-26 14:49:39:326
-0.07724744081497192,-0.06355905532836914,9.78095531463623,-0.00953777646838793,-0.005776474946828078,-0.0002868925069228855,35.810315996736826,-29.662854222141807,0,0.03380775451660156,2019-07-26 14:49:39:330
-0.10119494050741196,-0.05637480318546295,9.74024486541748,-0.006341202937317235,-0.004178188181292731,0.0007786321009618848,38.68293281047332,-32.661859918113464,0,0.0369110107421875,2019-07-26 14:49:39:333
-0.0652736946940422,-0.12342779338359833,9.893508911132812,-0.005808440682138786,-0.004444569308881956,0.002376918866497232,41.50250838557566,-35.59328920552987,0,0.04009437561035156,2019-07-26 14:49:39:336
-0.03893144428730011,-0.08032230287790298,9.723481178283691,-0.00607482180972801,-0.002579901415757384,-0.0013524170497890744,44.26840808114664,-38.470690993951315,0,0.0438077449798584,2019-07-26 14:49:39:340
0.028121545910835266,-0.08032230287790298,9.713902473449707,-0.006341202937317235,-0.006042856074417303,-0.0002868925069228855,39.78740864620418,-41.290698804419335,0,0.046906232833862305,2019-07-26 14:49:39:343
-0.06287894397974014,-0.09708555042743683,9.776165962219238,-0.008738633605768906,-0.007374761712363427,-0.0013524170497890744,42.58560860767432,-44.0519430713651,0,0.05009007453918457,2019-07-26 14:49:39:346
-0.06766844540834427,-0.05637480318546295,9.737849235534668,-0.008472252478179683,-0.006042856074417303,-0.0002868925069228855,45.32720713830657,-46.762484733941925,0,0.05384349822998047,2019-07-26 14:49:39:350
-0.07485269010066986,-0.0731380507349968,9.70192813873291,-0.006341202937317235,-0.008173905615279751,-0.0008196547946106253,48.01336724644508,-49.41739805286296,0,0.05720996856689453,2019-07-26 14:49:39:353
-0.003010200336575508,-0.0922960489988327,9.768980979919434,-0.008205871350590458,-0.0055100938192388545,-0.0013524170497890744,50.65354884281283,-52.01702951792552,0,0.05980229377746582,2019-07-26 14:49:39:356
0.00417404854670167,-0.06355905532836914,9.735454559326172,-0.008205871350590458,-0.003112663670935833,0.0005122509408633695,46.04164134888817,-54.56743574449839,0,0.06364822387695312,2019-07-26 14:49:39:360
0.00417404854670167,-0.08271704614162445,9.785744667053223,-0.005808440682138786,-0.003379044798525057,-0.0010860359221998499,41.52197272152416,-57.065240039388875,0,0.06720805168151855,2019-07-26 14:49:39:363
-0.03414194658398628,-0.0731380507349968,9.816876411437988,-0.008738633605768906,-0.005776474946828078,0.0005122509408633695,44.288388816487725,-59.51412595322186,0,0.06980061531066895,2019-07-26 14:49:39:366
-0.06048419326543808,-0.10905929654836655,9.812087059020996,-0.007406727447674133,-0.0036454259261142824,-0.0013524170497890744,46.99634210167259,-61.90951303110364,0,0.07363414764404297,2019-07-26 14:49:39:370
-0.0652736946940422,-0.0204535573720932,9.788139343261719,-0.00607482180972801,-0.0023135202881681594,-0.0005532736670214007,49.64920174860916,-64.26780416846152,0,0.07692956924438477,2019-07-26 14:49:39:373
-0.019773447886109352,-0.05637480318546295,9.814481735229492,-0.0068739651924956836,-0.003911807053703507,-0.00268432281777236,52.25460514413309,-66.57464270826156,0,0.08009886741638184,2019-07-26 14:49:39:376
0.001779298996552825,-0.03242730721831322,9.85040283203125,-0.0042101539166034384,-0.006575618329595753,0.0007786321009618848,47.610889494668655,-68.83862876923864,0,0.0832662582397461,2019-07-26 14:49:39:380
