ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,Pitch (Deg),Roll (Deg),Heading (Deg),MagX,MagY,MagZ
0.04480816051363945,0.06847068667411804,9.84411907196045,0.001803400363816213,-6.659528596096748e-05,-0.004442438259861242,0.0,2019-08-07 14:22:29:737,-3.5947840924389296,3.5920297223647757,0,-14.094261169433594,23.090599060058594,-29.687911987304688
0.03043966367840767,0.09002342820167542,9.846513748168945,0.002602543746583887,-0.0048614559686148365,-0.005774343897807364,0.00984644889831543,2019-08-07 14:22:29:747,-7.116658134784529,7.108273805481225,0,-14.094261169433594,23.090599060058594,-29.687911987304688
0.08312415331602097,0.11397092789411545,9.801013946533203,-0.0032578413204533796,0.004994646272335123,-0.00604072502539659,0.020021438598632812,2019-08-07 14:22:29:757,-10.567460052623824,10.554644953404795,0,-14.094261169433594,23.090599060058594,-29.687911987304688
0.01607116498053074,0.06368118524551392,9.827356338500977,0.001803400363816213,-0.0016648821774698163,-0.005241581642628916,0.029848814010620117,2019-08-07 14:22:29:767,-13.953318188810105,13.93513150825098,0,-14.094261169433594,23.090599060058594,-29.687911987304688
0.06875565648078918,0.08283918350934982,9.796224594116211,0.001803400363816213,-0.0005993576020943366,-0.00257777036673667,0.03984880447387695,2019-08-07 14:22:29:777,-17.265872710449127,17.2457263709152,0,-14.094261169433594,23.090599060058594,-29.687911987304688
0.08551890403032303,0.08762867748737335,9.832145690917969,0.00020511348449834825,0.002597216124032102,-0.0041760571322720175,0.04986429214477539,2019-08-07 14:22:29:787,-20.51204905381738,20.490483829291826,0,-14.094261169433594,23.090599060058594,-29.687911987304688
0.028044912964105606,0.04452318698167801,9.827356338500977,0.00047149462834221814,-0.0021976444326482656,-0.005241581642628916,0.05984616279602051,2019-08-07 14:22:29:797,-23.697306176703698,23.67521831330959,0,-14.094261169433594,23.090599060058594,-29.687911987304688
0.020860664546489716,0.08523393422365189,9.78664493560791,0.003668068256940785,0.00019978586194656375,8.60411123386422e-05,0.06985974311828613,2019-08-07 14:22:29:807,-26.8210298191712,26.789671768856195,0,-14.094261169433594,23.090599060058594,-29.687911987304688
0.05199240893125534,0.07326018065214157,9.78664493560791,0.002336162618994662,-0.00246402556023749,-0.0031105326219151193,0.07985162734985352,2019-08-07 14:22:29:817,-29.877139078912997,29.843989791554844,0,-14.094261169433594,23.090599060058594,-29.687911987304688
0.05199240893125534,0.08523393422365189,9.8848295211792,0.0012706381086377639,-0.0016648821774698163,-0.0020450079815210586,0.08989548683166504,2019-08-07 14:22:29:827,-32.872630115736314,32.83651276175738,0,-14.094261169433594,23.090599060058594,-29.687911987304688
0.01607116498053074,0.06368118524551392,9.81538200378418,0.00047149462834221814,-0.003529550070594388,0.004348139470731819,0.0998847484588623,2019-08-07 14:22:29:837,-35.811321546740025,35.772083569470844,0,-14.094261169433594,23.090599060058594,-29.687911987304688
0.025650164112448692,0.09241817891597748,9.839329719543457,0.005799117537728906,-6.659528596096748e-05,-0.002844151494325895,0.10986590385437012,2019-08-07 14:22:29:847,-38.6920705107223,38.6426288770775,0,-14.843955993652344,23.240537643432617,-30.13772964477539
0.04001866281032562,0.05649693310260773,9.846513748168945,0.002336162618994662,-0.001132119922291367,-0.003643294877093568,0.11986064910888672,2019-08-07 14:22:29:857,-41.5129364925246,41.46189032016771,0,-14.843955993652344,23.240537643432617,-30.13772964477539
0.04480816051363945,0.07326018065214157,9.8034086227417,0.0020697814914054373,0.002597216124032102,-0.0015122457263426093,0.12986421585083008,2019-08-07 14:22:29:867,-44.27889904887223,44.22292673283425,0,-14.843955993652344,23.240537643432617,-30.13772964477539
0.03043966367840767,0.10678667575120926,9.836935043334961,0.00020511348449834825,0.00019978586194656375,0.00061880342440835,0.139876127243042,2019-08-07 14:22:29:877,-46.98988744177946,46.92591367910728,0,-14.843955993652344,23.240537643432617,-30.13772964477539
0.011281665414571762,0.07326018065214157,9.836935043334961,0.0015370192362269886,-0.0021976444326482656,-0.007106249535753488,0.14986014366149902,2019-08-07 14:22:29:887,-49.64754347764388,49.577999747961705,0,-14.843955993652344,23.240537643432617,-30.13772964477539
0.028044912964105606,0.08762867748737335,9.846513748168945,0.004467211899782784,-0.0021976444326482656,-0.003643294877093568,0.15985941886901855,2019-08-07 14:22:29:897,-52.25009492677336,52.17373383807058,0,-14.843955993652344,23.240537643432617,-30.13772964477539
0.06396616250276566,0.1043919250369072,9.777066230773926,-0.0005940299795425521,-0.0021976444326482656,-0.004975200515039691,0.16986393928527832,2019-08-07 14:22:29:907,-54.796361484665795,54.71835812672491,0,-14.843955993652344,23.240537643432617,-30.13772964477539
0.05678191035985947,0.08283918350934982,9.846513748168945,0.005266355282550457,0.0028635972516213265,-0.0031105326219151193,0.17986083030700684,2019-08-07 14:22:29:917,-57.29543358058067,57.211394417865506,0,-14.843955993652344,23.240537643432617,-30.13772964477539
0.054387159645557404,0.08762867748737335,9.860882759094238,0.002336162618994662,-0.0008657387296835611,-0.00604072502539659,0.18987822532653809,2019-08-07 14:22:29:927,-59.742717781568274,59.6556695913714,0,-14.843955993652344,23.240537643432617,-30.13772964477539
0.01367641519755125,0.08044443279504776,9.805803298950195,0.0010042569160299579,-0.002996787815415939,-0.008704536821437486,0.1998891830444336,2019-08-07 14:22:29:937,-62.14458065183233,62.05259108997772,0,-14.843955993652344,23.240537643432617,-30.13772964477539
