ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,Pitch (Deg),Roll (Deg),Heading (Deg),MagX,MagY,MagZ
-0.019725553691387177,-0.10661425441503525,9.726048469543457,-0.002970149702657017,0.011975696548084513,0.0031395680998037635,0.0,2019-08-06 15:40:33:617,3.597675953540579,-3.5874392931841244,0,-46.78095245361328,56.377044677734375,-20.69157600402832
-0.0005675556603819132,-0.10661425441503525,9.63265323638916,0.0015583297264341264,0.014639508864274061,0.0012749002066791914,0.010014533996582031,2019-08-06 15:40:33:627,7.117422905810277,-7.103884297410108,0,-46.78095245361328,56.377044677734375,-20.69157600402832
-0.017330802977085114,-0.08027201145887375,9.63265323638916,-0.003236530830246241,0.013041222098738713,-0.0027208169672335025,0.020002365112304688,2019-08-06 15:40:33:637,10.565699032678305,-10.550442451477236,0,-46.78095245361328,56.377044677734375,-20.69157600402832
-0.024515053257346153,-0.1161932572722435,9.663784980773926,-0.004302055340603139,0.010377409782549165,-0.0003233867214026093,0.03000497817993164,2019-08-06 15:40:33:647,13.94564967983667,-13.923240033227499,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.00901144277304411,-0.12577225267887115,9.637442588806152,-0.0013718629371216693,0.014639508864274061,0.00047575672638364575,0.040009498596191406,2019-08-06 15:40:33:657,10.059584388485085,-17.22905080438279,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.04014318808913231,-0.09943000972270966,9.637442588806152,0.0010255674062370958,0.013307602706179285,0.0028731869722145387,0.05000138282775879,2019-08-06 15:40:33:667,6.255699660207828,-20.473223122764548,0,-46.78095245361328,56.377044677734375,-20.69157600402832
-0.019725553691387177,-0.09464050829410553,9.630258560180664,0.0034229976195586987,0.01756970178790418,-0.0027208169672335025,0.0600130558013916,2019-08-06 15:40:33:677,9.718361624408358,-23.654421891479302,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.037748441100120544,-0.08506150543689728,9.694916725158691,0.0012919485988449018,0.009311885272192268,0.0007421378864821609,0.0699927806854248,2019-08-06 15:40:33:687,5.923238133511429,-26.772003605019922,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.00422194367274642,-0.11858800798654556,9.635047912597656,-3.9957173202045016e-05,0.015172271119452508,-0.005118247115536523,0.08001112937927246,2019-08-06 15:40:33:697,2.1967406538210326,-29.82243785812217,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.006616693455725908,-0.10900900512933731,9.635047912597656,-0.0008391006169246387,0.010910172037727614,0.0007421378864821609,0.08998775482177734,2019-08-06 15:40:33:707,-1.4525189501333573,-32.81255494171999,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.025774691253900528,-0.10661425441503525,9.64462661743164,-0.0005727194893354142,0.011975696548084513,-0.0003233867214026093,0.10000991821289062,2019-08-06 15:40:33:717,-5.027145427859155,-35.74331481074429,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.00422194367274642,-0.0898510068655014,9.618284225463867,-0.0008391006169246387,0.020233512023499125,0.006602523018538008,0.10998702049255371,2019-08-06 15:40:33:727,-8.53743459510968,-38.61727396537956,0,-46.78095245361328,56.377044677734375,-20.69157600402832
-0.017330802977085114,-0.09224575757980347,9.64462661743164,-0.0019046251923001184,0.015971413982071532,0.00020937558253977584,0.12000465393066406,2019-08-06 15:40:33:737,-4.777728781837837,-41.432897412864335,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.0018271940061822534,-0.08027201145887375,9.649415969848633,0.0031566164919694735,0.016504176237249982,0.0007421378864821609,0.13006138801574707,2019-08-06 15:40:33:747,-8.291276866318332,-44.196489480074376,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.044932689517736435,-0.1161932572722435,9.630258560180664,-0.004568436468192365,0.010910172037727614,0.0010085190140713856,0.13999032974243164,2019-08-06 15:40:33:757,-11.72618729128279,-46.89618744821815,0,-46.78095245361328,56.377044677734375,-20.69157600402832
-0.005357054993510246,-0.09943000972270966,9.675758361816406,0.0015583297264341264,0.01410674660909561,0.0026068058446253144,0.15001392364501953,2019-08-06 15:40:33:767,-7.900237597576215,-49.54736552260413,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.025774691253900528,-0.10421950370073318,9.704495429992676,-0.0016382440647108938,0.012508459843560263,0.0020740435894468653,0.1599876880645752,2019-08-06 15:40:33:777,-11.346194410610558,-52.14319489357103,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.011406192556023598,-0.09464050829410553,9.630258560180664,-0.002970149702657017,0.014905889471714633,0.0010085190140713856,0.17000722885131836,2019-08-06 15:40:33:787,-14.726299278588503,-54.68739898090695,0,-46.78095245361328,56.377044677734375,-20.69157600402832
-0.02930455282330513,-0.09943000972270966,9.639837265014648,-0.0005727194893354142,0.017836082395344753,0.001541281334268416,0.1799917221069336,2019-08-06 15:40:33:797,-10.845256206096584,-57.18151080242148,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.00901144277304411,-0.09703525900840759,9.670969009399414,-0.004834817595781589,0.011176553685465489,0.0023404247170360896,0.19000911712646484,2019-08-06 15:40:33:807,-14.233569850264127,-59.6236637737432,0,-46.78095245361328,56.377044677734375,-20.69157600402832
0.02098519168794155,-0.08745625615119934,9.649415969848633,0.0023574731092018,0.013840364961357736,0.006602523018538008,0.19999408721923828,2019-08-06 15:40:33:817,-17.554166028326797,-62.02212665062341,0,-46.78095245361328,56.377044677734375,-20.69157600402832
